source,target,weight,parent_user,source_is_replier,target_is_replier
jaycoth0515,Crazymoments01,1,trump,True,False
jaycoth0515,PatriotXV11,1,trump,True,False
jaycoth0515,TheGlobal_Index,2,trump,True,False
jaycoth0515,TrumpBender_3,1,trump,True,False
jayroll43256805,usaf84mike,1,aoc,True,False
jaysonlhatton,DianaforQueens,1,aoc,True,False
jazzfan71,Its_ereko,1,aoc,True,False
jazzfan71,JustinBrannan,2,aoc,True,False
jazzfan71,StuckinBrooklyn,1,aoc,True,False
jazzfan71,TrappedInFlesh,1,aoc,True,True
jbvenusbbyx,SenateDems,1,aoc,True,False
jd1mcc,SenateDems,1,aoc,True,False
jd78112,Cashloren,1,aoc,True,False
jeadma,SenateDems,1,aoc,True,False
jeepdude1987,JustinBrannan,1,aoc,True,False
jefferson66,LuckyMcGee,1,aoc,True,True
jeffg887,ChristinaHambu4,1,trump,True,True
jerr28090,DianaforQueens,3,aoc,True,False
jerr28090,Wess_Miller,2,aoc,True,True
jerrycann32,mattvanswol,1,trump,True,False
jerrycann32,the_grokmeister,1,trump,True,False
jerseygirl007rn,DianaforQueens,1,aoc,True,False
jfdb1973,IfSixWere9,1,trump,True,False
jford00lala,EyesonCensors,1,trump,True,True
jford00lala,Yemenimilitary,1,trump,True,False
jhnpapi,grok,2,trump,True,True
jimiDude123,PantsuTaigas,1,aoc,True,True
jimiDude123,Rickypolit19896,1,aoc,True,False
jimiDude123,catturd2,1,aoc,True,False
jimmichael720,SenateDems,1,aoc,True,False
jjma77,SenateDems,1,aoc,True,False
jjohnson1036915,DianaforQueens,1,aoc,True,False
jkranz119,Bubblebathgirl,1,aoc,True,True
jkranz119,SenateDems,2,aoc,True,False
jkranz119,UNITYNewsReel,1,aoc,True,False
jlg_1959,SenateDems,1,aoc,True,False
jmattesonh,HaloTruthCat,2,aoc,True,True
jmattesonh,Txu4547,2,aoc,True,True
jmattesonh,philly_squat,1,aoc,True,False
jmb_barnett,RepFine,1,aoc,True,False
jmhawth,LeftyWinter,1,aoc,True,False
jmsmith3001,SenateDems,1,aoc,True,False
joaco537,SenateDems,1,aoc,True,False
jocaper8,BRICSinfo,1,trump,True,False
jocaper8,Gomerppyle,1,trump,True,False
jocaper8,HouseDemocrats,1,trump,True,False
jocaper8,HouseGOP,1,trump,True,False
jocaper8,KremlinRussia_E,1,trump,True,False
jocaper8,LulaOficial,1,trump,True,False
jocaper8,Official_NAFO,1,trump,True,False
jocaper8,STF_oficial,1,trump,True,False
jocaper8,TheEpsteinFiles,1,trump,True,False
jocaper8,TheJusticeDept,1,trump,True,False
jocaper8,UN,1,trump,True,False
jocaper8,UNIONEUROPEA,1,trump,True,False
jocaper8,g20org,1,trump,True,False
joewr1111,mmhh2112211,1,trump,True,False
jogonloser,LauraLoomer,2,aoc,True,False
jogonloser,NickDictionary,2,aoc,True,False
johann70829,ss,1,aoc,True,False
johngee1450,SenSchumer,1,aoc,True,False
johngee1450,SenateDems,1,aoc,True,False
johngio48,DjOmegaMVP,2,aoc,True,False
johngio48,just_meggggg,4,aoc,True,True
johnkiger2,Firekraker72,1,aoc,True,False
johnkiger2,SenateDems,1,aoc,True,False
johnkiger2,elspuzad,1,aoc,True,True
johnstrait2653,FrankDangelo23,2,trump,True,True
jomaronie,ChrisNyamabo,1,aoc,True,False
jon_vannatta,_JoHnNa_SwEnSeN,1,trump,True,True
jorjdu,_AlexHirsch,1,aoc,True,False
josegarcia154,dockambo,1,trump,True,True
jptinsync1,SenateDems,1,aoc,True,False
jrgoob,rocky249142,2,aoc,True,True
jtourx,Politicsworld,1,aoc,True,True
judsonphillips,SenateDems,1,aoc,True,False
judsonphillips,johnhawkinsrwn,1,aoc,True,False
julieragland,DianaforQueens,1,aoc,True,False
jumbo_okor19598,Crazymoments01,1,trump,True,False
just_grimm,F15Synch,1,trump,True,False
just_meggggg,johngio48,3,aoc,True,True
justtarae,DianaforQueens,1,aoc,True,False
jzipperb,2002Kingfox,1,trump,True,False
jzipperb,45LVNancy,1,trump,True,False
jzipperb,CB618444,1,trump,True,False
jzipperb,ClassicLearner,1,trump,True,False
jzipperb,DieHard45RG,1,trump,True,False
jzipperb,Duke3God,1,trump,True,False
jzipperb,FireNewz,1,trump,True,False
jzipperb,FrankDangelo23,1,trump,True,True
jzipperb,GuntherEagleman,1,trump,True,False
jzipperb,HooniganHudson,1,trump,True,False
jzipperb,Kahlissee,1,trump,True,False
jzipperb,KatTheHammer1,1,trump,True,False
jzipperb,LPMisesCaucus,1,trump,True,False
jzipperb,Libertymama888,1,trump,True,False
jzipperb,MuhyettinKaya1,1,trump,True,False
jzipperb,ROCKONOHIO77,1,trump,True,False
jzipperb,RealHickory,1,trump,True,False
jzipperb,WizChadwick2,1,trump,True,False
jzipperb,beardvet,1,trump,True,False
jzipperb,dogspink3,1,trump,True,False
jzipperb,furkangozukara,1,trump,True,False
k3yTech,DataRepublican,1,trump,True,False
kaffegeek,SenateDems,1,aoc,True,False
kankankonka,grok,1,trump,True,True
kansarai,mdtlion,1,aoc,True,False
karenlynchkaren,SenSchumer,1,aoc,True,False
karenlynchkaren,SenateDems,1,aoc,True,False
karyl19892,AlBuffalo2nite,1,aoc,True,False
katarabaR,SenateDems,1,aoc,True,False
kath_nmr,CoinFlipperDude,1,aoc,True,False
kaunisnaama,Bmmoody,1,aoc,True,True
kaunisnaama,DianaforQueens,1,aoc,True,False
kcat0e8,SenateDems,1,aoc,True,False
kcuFsnacilbupeR,Byronplx,1,aoc,True,False
kcuFsnacilbupeR,LauraLoomer,1,aoc,True,False
kcuFsnacilbupeR,MouthFeel,1,aoc,True,False
kdlmama,F15Synch,1,trump,True,False
keepit1hundr3d,SenateDems,1,aoc,True,False
kellyhudson12,SenateDems,1,aoc,True,False
kenk06324935400,nypost,1,aoc,True,False
kenk06324935400,nytimes,1,aoc,True,False
keviemac4007,CrazyVibes_1,2,trump,True,False
keviemac4007,RealJamesWoods,1,trump,True,False
kevisima,WHLeavitt,1,trump,True,False
kholodnyy0,DAGToddBlanche,1,aoc,True,False
kidus36,grok,1,trump,True,True
kieranexpress,SenateDems,1,aoc,True,False
kim1rossio,SenateDems,1,aoc,True,False
kindledi,SenSchumer,1,aoc,True,False
kindledi,SenateDems,1,aoc,True,False
kingSuperiorcha,retraximus,1,trump,True,False
king_webstar,Yemenimilitary,1,trump,True,False
king_webstar,aclownin1,1,trump,True,True
kingsuperiorBA,realdrny,1,trump,True,False
kingsuperiorBA,retraximus,1,trump,True,False
kirkjason12,SenateDems,1,aoc,True,False
kissmecareful,Ilhan,1,aoc,True,False
kissmecareful,TheRealUncleGo2,1,aoc,True,True
kiv_kotare,SenateDems,1,aoc,True,False
kjsr24_,tennismd7,1,aoc,True,True
kldlkld25914941,MidwesternMarx,1,trump,True,False
kldlkld25914941,sl2111,1,trump,True,False
knewgods,45LVNancy,1,trump,True,False
knewgods,CB618444,1,trump,True,False
knewgods,DieHard45RG,1,trump,True,False
knewgods,FireNewz,1,trump,True,False
knewgods,GuntherEagleman,1,trump,True,False
knewgods,KatTheHammer1,1,trump,True,False
knewgods,ROCKONOHIO77,1,trump,True,False
knewgods,RealHickory,1,trump,True,False
knewgods,WizChadwick2,1,trump,True,False
knewgods,beardvet,1,trump,True,False
knewgods,dogspink3,1,trump,True,False
knotalya,RedFish1A,1,aoc,True,False
koalasix6,ChrisNyamabo,1,aoc,True,False
koalasix6,FroemelAndy,1,aoc,True,False
koalasix6,MA_Conlin,1,aoc,True,False
koalasix6,TheHer0ofCanton,1,aoc,True,False
koalasix6,X_StrayDog1,1,aoc,True,False
koalasix6,aajoseinaa,1,aoc,True,False
kodssansal,SenateDems,1,aoc,True,False
krist30505,SenateDems,1,aoc,True,False
krist30505,TheDemocrats,1,aoc,True,False
kshimm72,SenateDems,1,aoc,True,False
kyoketsu_kirari,APBear76,1,aoc,True,False
kyoketsu_kirari,SenateDems,1,aoc,True,False
kyoketsu_kirari,madmant06,1,aoc,True,False
ladyliberty7767,SonofLiberty357,1,trump,True,False
lafoy_cart33020,micom8989,1,trump,True,False
lalone_heather,DjOmegaMVP,1,aoc,True,False
lapunk2000,LucienWolfe111,1,trump,True,False
laraTrump020,Bigdaddyvic77,1,trump,True,False
laraTrump020,MrBabeEllis1,1,trump,True,False
laraTrump020,PatriotXV11,3,trump,True,False
laraTrump020,chantelmaliseb,1,trump,True,False
largetruckload,SenateDems,1,aoc,True,False
largetruckload,pattycake49246,1,aoc,True,True
lastbattleblitz,DianaforQueens,1,aoc,True,False
laughingliberal,JGBPOV3,1,trump,True,False
lawrencejc1987,DianaforQueens,1,aoc,True,False
laxtps1969,SenateDems,1,aoc,True,False
leahluker,RepFine,1,aoc,True,False
leeladagoldden,welovegolddcredit,1,trump,True,False
leftcoastindy,DianaforQueens,1,aoc,True,False
legacyglobalpar,PaulSadusky,1,trump,True,False
legalizefr30493,RepFine,1,aoc,True,False
legendof12thman,SenateDems,1,aoc,True,False
leminala,SenateDems,1,aoc,True,False
leparent,SenSchumer,1,aoc,True,False
leparent,SenateDems,1,aoc,True,False
lescorbeaux_,teapartytempest,1,aoc,True,True
lesliefergusonf,RobertMillike12,1,aoc,True,False
letsgodenver27,SenateDems,1,aoc,True,False
lezzgo32315,F15Synch,1,trump,True,False
libcuck100,grok,2,trump,True,True
libeltheband,SenatorMendoza2,2,aoc,True,False
libeltheband,realMaalouf,2,aoc,True,False
libertadlamarq,tennismd7,1,aoc,True,True
lida_roze,MariaBartiromo,1,trump,True,False
lilabahargulec,MattPRD,1,trump,True,False
lilabahargulec,swarmnode,1,trump,True,False
lilabahargulec,yesnoerror,1,trump,True,False
lilmac1208,priyaee,1,aoc,True,False
lin68279,SenSchumer,1,aoc,True,False
lin68279,SenateDems,1,aoc,True,False
linuxrocks17,SenateDems,1,aoc,True,False
lisa_ander19915,LauraLoomer,1,aoc,True,False
lisa_avery31597,SenateDems,1,aoc,True,False
lisabswill,DianaforQueens,1,aoc,True,False
lisadaily,SenSchumer,1,aoc,True,False
lisadaily,SenateDems,2,aoc,True,False
lisal728233,SenSchumer,1,aoc,True,False
lisal728233,SenateDems,1,aoc,True,False
lisalittle2U,DianaforQueens,2,aoc,True,False
lisalittle2U,Wess_Miller,1,aoc,True,True
litty_forthewin,SenSchumer,1,aoc,True,False
litty_forthewin,SenateDems,1,aoc,True,False
livefromthe3oh5,SenateDems,1,aoc,True,False
ljperk41,_JoHnNa_SwEnSeN,1,trump,True,True
lmiranda820,DianaforQueens,1,aoc,True,False
lmiranda820,leftcoastindy,1,aoc,True,True
lmspence3,DianaforQueens,1,aoc,True,False
lmspence3,KennethFCrowe1,1,aoc,True,False
looklook0608,CEO_X916,1,trump,True,False
lordasimx,i7_95wa,1,aoc,True,False
lordasimx,steelerfanaticx,1,aoc,True,False
lordeath38791,DianaforQueens,1,aoc,True,False
lori_gaddie,Ryan_In_Mi,4,aoc,True,False
lori_gaddie,SenateDems,4,aoc,True,False
lori_gaddie,TakedownMRAs,4,aoc,True,True
lot_neil,DianaforQueens,1,aoc,True,False
louisa_oeffling,SenateDems,1,aoc,True,False
lourob799691,DunleavyRudy,1,trump,True,False
ltjh7,JustinBrannan,1,aoc,True,False
ltsCamo,LauraLoomer,1,aoc,True,False
ltsCamo,stag_LV,1,aoc,True,True
lucidlife231,Dndbreakfast,1,aoc,True,False
lucidlife231,lovinthepainari,1,aoc,True,False
luismendez1208,FaultyMotivator,1,aoc,True,False
luismendez1208,LauraLoomer,1,aoc,True,False
luismevell,LucienWolfe111,1,trump,True,False
lumpawonka,MrScott_,1,trump,True,False
lumpawonka,TONYxTWO,1,trump,True,False
lumpawonka,Yemenimilitary,1,trump,True,False
lumpawonka,lamps_apple,1,trump,True,False
lupin2816,grok,1,trump,True,True
lydiaoakleyy,moment_mirthful,1,trump,True,False
lylsvt,SenateDems,1,aoc,True,False
m0hammad_akash,grok,1,trump,True,True
m66324_k,Acyn,1,aoc,True,False
m_mctest,SenSchumer,1,aoc,True,False
m_mctest,SenateDems,1,aoc,True,False
mac1014,Digvija73188705,1,aoc,True,False
mac1014,JustinBrannan,1,aoc,True,False
mac1014,leftcoastbabe,1,aoc,True,False
macross7420,GodandCountryy,1,trump,True,False
macross7420,SUBRATA30016572,1,trump,True,False
macross7420,TRUMP_ARMY_,1,trump,True,False
mad_pirate6,SenateDems,1,aoc,True,False
madanielson5,GoldenL9886,1,trump,True,False
madanielson5,RobynMi43796472,1,trump,True,False
madanielson5,RyanGGeorge,2,trump,True,False
madanielson5,TenforJ,2,trump,True,False
madanielson5,still_boneless,1,trump,True,False
madarauchiha720,EricTrump,1,trump,True,False
madarauchiha720,Limitless_Token,1,trump,True,False
madarauchiha720,elonmusk,1,trump,True,False
madarauchiha720,goozmareli,1,trump,True,False
madipuppy17,SenSchumer,1,aoc,True,False
madipuppy17,SenateDems,1,aoc,True,False
maebella789,HFritter44263,1,trump,True,False
maebella789,moment_mirthful,2,trump,True,False
maeloitering,ambrose_pike,1,aoc,True,False
mafmove,DianaforQueens,1,aoc,True,False
magavet8,F15Synch,1,trump,True,False
magoki_4,SenateDems,1,aoc,True,False
mahadiso,Cheybey7,1,trump,True,False
mahadiso,MervynCatherine,2,trump,True,True
mahadiso,RealScottRitter,3,trump,True,False
mahadiso,georgegalloway,3,trump,True,False
maher_debb97311,GavinNewsom,1,trump,True,False
maher_debb97311,saras76,1,trump,True,False
maiyaandlilly,BeersMalone,1,aoc,True,False
maiyaandlilly,Firekraker72,1,aoc,True,False
maiyaandlilly,SenSchumer,2,aoc,True,False
maiyaandlilly,SenateDems,7,aoc,True,False
maiyaandlilly,barbarikon,1,aoc,True,False
maiyaandlilly,lowtempo,1,aoc,True,False
maiyaandlilly,stannny71,1,aoc,True,False
majordad551,krassenstein,1,trump,True,False
mallidestruc,grok,5,trump,True,True
malonealic61163,SenateDems,1,aoc,True,False
mamacancookit,DianaforQueens,1,aoc,True,False
mandywantsmaga,tigerkimmer,1,aoc,True,False
marcyvejar1217,LucienWolfe111,1,trump,True,False
mariagraceb,tennismd7,1,aoc,True,True
mariclarecj,AqunetX,1,trump,True,False
mariclarecj,JamesSmith15941,1,trump,True,False
marotta9566,Dndbreakfast,1,aoc,True,False
martyintexas1,SenateDems,1,aoc,True,False
marvelenth,grok,6,trump,True,True
mas91139028,FrankDangelo23,1,trump,True,True
masetwane_,KimManbeck23716,1,trump,True,True
masonbo,SenSchumer,1,aoc,True,False
masonbo,SenateDems,1,aoc,True,False
massrealty,QnMoneyy,1,trump,True,True
massrealty,krassenstein,1,trump,True,False
masterhogman,SenateDems,1,aoc,True,False
mateo__noah,Emination09,1,trump,True,False
mateo__noah,ScottCrisp51777,2,trump,True,False
mathtick,Black_Legacy83,1,trump,True,False
matrixnevermore,RepDarkMoney,1,trump,True,False
matrixnevermore,Yemenimilitary,1,trump,True,False
matrixnevermore,jgilli9,1,trump,True,False
maxeastridge,Lara_maga47,1,trump,True,False
maxeastridge,RapidResponse47,1,trump,True,False
mayani5119,danjrscav04,1,trump,True,False
mbattles65,AutismCapital,3,trump,True,False
mbattles65,freedommoney101,3,trump,True,False
mbattles65,quilssachent,2,trump,True,False
mbinder64,LangmanVince,1,aoc,True,False
mcmanx,SenateDems,1,aoc,True,False
mcmanx,TinaSmithMN,1,aoc,True,False
mdrutled,DN_0712,1,trump,True,True
me2019_just,ChrisNyamabo,1,aoc,True,False
medcop2001,AnnZuerner,1,trump,True,False
medcop2001,IvankaNews_,3,trump,True,False
medcop2001,ajmunozn,1,trump,True,False
medcop2001,ddrchika,1,trump,True,False
meekajr,Irreverent888,1,aoc,True,True
mel_39,moment_mirthful,1,trump,True,False
meliandee,DianaforQueens,1,aoc,True,False
meliandee,danturrentine,1,aoc,True,False
melodypagan70,IvankaNews_,1,trump,True,False
melodypagan70,JohnWolstencro2,1,trump,True,False
melodypagan70,___Khonshu___,1,trump,True,False
melodypagan70,yvonneridley,1,trump,True,False
memoryisourhome,DianaforQueens,1,aoc,True,False
mennantnrkt,Karen_Page1015,1,trump,True,False
mes066,IfSixWere9,1,trump,True,False
miamalkovanm,rafie4219,1,trump,True,False
miaranklinlnj9,ClayFranklin,1,trump,True,True
miaranklinlnj9,ErickCh80578480,1,trump,True,True
miaranklinlnj9,ron991822,1,trump,True,False
miblueskies,henrydonaldleo,1,trump,True,False
michael_ol44713,moment_mirthful,1,trump,True,False
michelekellypsy,SenateDems,1,aoc,True,False
michellecahn510,robbystarbuck,4,aoc,True,False
michellecahn510,sunan963,3,aoc,True,True
mickfosterphd,AliceUsmonov22,1,trump,True,False
mickfosterphd,TRUMP_ARMY_,1,trump,True,False
mickfosterphd,aol,1,trump,True,False
mickfosterphd,jimstewartson,1,trump,True,False
midge_ash,DianaforQueens,1,aoc,True,False
midnitelunch,SenateDems,1,aoc,True,False
mightbetrue3,SenateDems,1,aoc,True,False
mikebike525,SenateDems,1,aoc,True,False
mikes33383469,krassenstein,1,trump,True,False
mikey10101011,SUBRATA30016572,1,trump,True,False
mikeycell3,SenateDems,1,aoc,True,False
millie3939,TheGlobal_Index,1,trump,True,False
mindwhat,SenateDems,1,aoc,True,False
mira_unrated,Markdodger12,1,trump,True,True
mirsole187,XianMycroft,8,trump,True,True
missD53577909,AuntieD12,1,aoc,True,False
missD53577909,GerardoHLA,1,aoc,True,False
missD53577909,davidsmithplus,1,aoc,True,False
missD53577909,mattvanswol,3,aoc,True,False
missD53577909,nightjuice,1,aoc,True,False
missD53577909,smallpau1,1,aoc,True,False
miss__chubbs,holly__heart,1,trump,True,False
miss__chubbs,packageman80415,1,trump,True,True
missgreenbeanz1,TrappedInFlesh,1,aoc,True,True
misshaywire,Emeliarjl,1,aoc,True,False
misshaywire,RepFine,1,aoc,True,False
misshaywire,toninousa,1,aoc,True,True
mistro1921,SenateDems,1,aoc,True,False
mizmaggiemae,GOP,1,aoc,True,False
mizmaggiemae,SenateDems,1,aoc,True,False
mjZnfRXiQOS6l66,Aurkayne,4,trump,True,False
mnike_likes_it,JackPosobiec,1,trump,True,False
mojintru,i7_95wa,1,aoc,True,False
mojintru,steelerfanaticx,1,aoc,True,False
momstery,ceodogeplanentO,1,trump,True,False
monicaadum100,IanMalcolm84,1,trump,True,False
monicaadum100,meantweeting1,1,trump,True,False
monikaldz,CryptoIRELAND1,1,trump,True,False
monikaldz,TNT_arabic,1,trump,True,False
mosayebzadeh313,SecDef,1,trump,True,False
mountainangel62,DianaforQueens,1,aoc,True,False
mountainangel62,SenSchumer,4,aoc,True,False
mountainangel62,SenateDems,4,aoc,True,False
mrbill619,RepFine,1,aoc,True,False
mrfoxesite4482,TenforJ,1,trump,True,False
mrgoodbar925,NotaRINO2025,1,trump,True,False
mrgoodbar925,kinglimecat,1,trump,True,False
mrgoodbar925,krassenstein,1,trump,True,False
mslanii0,grok,1,trump,True,True
msosbagholder,SenateDems,1,aoc,True,False
msvetam,DianaforQueens,2,aoc,True,False
mullenp72,SenateDems,1,aoc,True,False
muskevolution_1,wazzarh,1,trump,True,False
muy_bro89458,grok,18,trump,True,True
muy_bro89458,sheluvvmikeyyyy,18,trump,True,True
mw1220aw,NotAvgLiberal,1,trump,True,False
mw1220aw,PeacenMEast,1,trump,True,False
mw1220aw,TRUMP_ARMY_,1,trump,True,False
mw1220aw,saras76,2,trump,True,False
mwal7777,sunviewplanet,1,trump,True,True
mwdowdsr_dowd,Bjorcrestsxon,1,trump,True,False
mwmoney10,GuntherEagleman,1,trump,True,False
mwmoney10,WesternWatts,1,trump,True,True
mwmoney10,patriothq,1,trump,True,False
mybailee86,CobyValentine24,1,trump,True,True
mybailee86,GuntherEagleman,1,trump,True,False
mybailee86,NotaRINO2025,1,trump,True,False
mybailee86,WHLeavitt,2,trump,True,False
mybailee86,kinglimecat,1,trump,True,False
mybailee86,krassenstein,1,trump,True,False
mybailee86,robertsepehr,2,trump,True,False
n33mzworld,SenSchumer,1,aoc,True,False
n33mzworld,SenateDems,2,aoc,True,False
n33mzworld,pattycake49246,1,aoc,True,True
n9thpwzgkg,CaseyLeonard,1,aoc,True,False
naomi_x_nada,Ravanelli1996,1,aoc,True,True
naomi_x_nada,ShalerZach,1,aoc,True,False
naomi_x_nada,TheRightsAngle,1,aoc,True,False
naomi_x_nada,realMaalouf,4,aoc,True,False
naomi_x_nada,xXBROKENXx1981,1,aoc,True,True
nashvillebaba,ChristinaHambu4,1,trump,True,True
nashvillebaba,Garrett_Fella,1,trump,True,False
nasigoreng1123,aura_playai,1,trump,True,True
nathanReddy80,ICEgov,1,trump,True,False
nathanReddy80,mangolassi93,1,trump,True,False
nathanReddy80,nickshirleyy,1,trump,True,False
nazm7402,DianaforQueens,1,aoc,True,False
ncnycboy,SenateDems,1,aoc,True,False
nepeddler,SenateDems,1,aoc,True,False
nesulli1,SenateDems,1,aoc,True,False
newgame2day,GWR,1,trump,True,False
nj_cooley,TKPOE13,1,aoc,True,False
noXflyXzone,Bmmoody,2,aoc,True,True
noXflyXzone,DianaforQueens,2,aoc,True,False
nobodylikeyou_2,SenateDems,1,aoc,True,False
nodie1982,SenateDems,1,aoc,True,False
nomukik,SenateDems,1,aoc,True,False
noriello,PawnBonneyLake,1,trump,True,False
noriello,thepagangoddess,1,trump,True,True
not_Erika,SenateDems,2,aoc,True,False
notanambivert,CAgovernor,1,trump,True,False
notanambivert,GuntherEagleman,1,trump,True,False
nothemeparty,F15Synch,1,trump,True,False
notjohnr,gork,3,trump,True,True
npalsgard,GuntherEagleman,1,trump,True,False
ns_mbs,JamieBonkiewicz,1,trump,True,False
nsbowen,SenateDems,1,aoc,True,False
nsfw_peaches_,SenateDems,1,aoc,True,False
nycsaavedra,TheRightMelissa,1,trump,True,False
nycsaavedra,breadwinnerko,1,trump,True,False
obnoxious128121,GeckosButt90472,1,aoc,True,True
obnoxious128121,KurtSchlichter,1,aoc,True,False
obnoxious128121,blake658117,1,aoc,True,False
obnoxious128121,grok,1,aoc,True,True
oh__snaps,AnilaNaeem6,1,trump,True,False
oh__snaps,BigcTexas,2,trump,True,False
okfreelancer,ConcreteXCrypto,1,trump,True,False
oldcolonel9,CaffMomREDACTED,1,aoc,True,False
oldcolonel9,boywithk9news,1,aoc,True,False
olgrumpyfart2,SenateDems,1,aoc,True,False
ombret1,DianaforQueens,1,aoc,True,False
ombret1,elonmusk,1,aoc,True,False
onearmedpoly,JustinBrannan,1,aoc,True,False
onlycorrectguy,SenateDems,1,aoc,True,False
originalJRC,ChrisNyamabo,1,aoc,True,False
orvelaquez,AGPamBondi,1,trump,True,False
orvelaquez,BarronTNews_,1,trump,True,False
orvelaquez,DonaldJTrumpJr,1,trump,True,False
orvelaquez,FoxNews,1,trump,True,False
orvelaquez,JDVance,1,trump,True,False
orvelaquez,LaraLeaTrump,1,trump,True,False
orvelaquez,MELANIATRUMP,1,trump,True,False
orvelaquez,MrsErikaKirk,1,trump,True,False
orvelaquez,POTUS,1,trump,True,False
orvelaquez,PeteHegseth,1,trump,True,False
orvelaquez,PressSec,1,trump,True,False
orvelaquez,RpsAgainstTrump,1,trump,True,False
orvelaquez,SecRubio,1,trump,True,False
orvelaquez,SecScottBessent,1,trump,True,False
orvelaquez,Sec_Noem,1,trump,True,False
orvelaquez,StephenM,1,trump,True,False
orvelaquez,TuckerCarlson,1,trump,True,False
orvelaquez,howardlutnick,1,trump,True,False
orvelaquez,tedcruz,1,trump,True,False
outlawcnsorship,DD_Degreen,1,aoc,True,False
packageman80415,holly__heart,1,trump,True,False
packageman80415,miss__chubbs,1,trump,True,True
pal_98057,SenateDems,1,aoc,True,False
pandemic1776,Ilhan,1,aoc,True,False
pankajrpatel176,StephenM,4,trump,True,False
papadilbert,Coste1Costello,1,aoc,True,False
parent_divorced,Yemenimilitary,1,trump,True,False
parent_divorced,s_m_marandi,1,trump,True,False
parkeg1,DianaforQueens,1,aoc,True,False
parkeg1,TheUnitedSpot__,1,aoc,True,True
pastureofmuppet,SenSchumer,1,aoc,True,False
pastureofmuppet,SenateDems,1,aoc,True,False
patriciaapick,LauraLoomer,1,aoc,True,False
patriot39946258,YouTube,2,trump,True,False
patrioticUSA40,4HumanUnity,1,trump,True,False
patsmit84778067,ChrisNyamabo,1,aoc,True,False
patsmit84778067,Colleen25703211,1,aoc,True,True
patsmit84778067,RepFine,1,aoc,True,False
patsmit84778067,SenSchumer,1,aoc,True,False
patsmit84778067,SenateDems,1,aoc,True,False
pattycake49246,JPicton43630,3,aoc,True,True
pattycake49246,SenateDems,3,aoc,True,False
pbarr,SenSchumer,1,aoc,True,False
pbarr,SenateDems,1,aoc,True,False
pbarr,TheDemocrats,1,aoc,True,False
pcstuart31,_TrumpChannel,1,trump,True,False
pegatha50,ecflsd,1,trump,True,False
pegatha50,saras76,2,trump,True,False
pegjon14,DianaforQueens,1,aoc,True,False
pehewtz,DianaforQueens,2,aoc,True,False
pehewtz,SenateDems,1,aoc,True,False
perrin_derrick,OGCannaKingCA,1,aoc,True,False
perrykeet,leftcoastbabe,1,aoc,True,False
pete_bad_song,ShereeWokeAF,2,trump,True,False
petejal2413,SenateDems,1,aoc,True,False
peterefeob49041,RandyRiblett,5,trump,True,True
peterefeob49041,jennelisa,1,trump,True,True
peterefeob49041,jfdear,1,trump,True,True
philbutta,DianaforQueens,1,aoc,True,False
phill98407,GodandCountryy,1,trump,True,False
phillhetrick,SenateDems,1,aoc,True,False
pineconecop1916,DianaforQueens,1,aoc,True,False
pineres3,SenateDems,1,aoc,True,False
pinkgoddesss,DonaldJTrumpJr,1,trump,True,False
pinkgoddesss,PamBondi,1,trump,True,False
pinkgoddesss,Sec_Noem,1,trump,True,False
pinkgoddesss,alinic1996,1,trump,True,False
pinkgoddesss,msGrassharp,1,trump,True,False
piyushforensics,Anbcageabctb,1,trump,True,False
piyushforensics,BigWayneConley,1,trump,True,False
piyushforensics,Chicago1Ray,1,trump,True,False
piyushforensics,DALEMAHONEY1,1,trump,True,False
piyushforensics,DmodosCutter,1,trump,True,False
piyushforensics,F48120x002,1,trump,True,False
piyushforensics,FreeDuck,1,trump,True,False
piyushforensics,GovMikeHuckabee,1,trump,True,False
piyushforensics,Haintz_MediaLaw,1,trump,True,False
piyushforensics,Idan_core,1,trump,True,False
piyushforensics,Ink8Judy,4,trump,True,True
piyushforensics,IvankaNews_,1,trump,True,False
piyushforensics,LibsHateUs,1,trump,True,False
piyushforensics,NicolaiNihilist,1,trump,True,False
piyushforensics,PDArevolutionar,1,trump,True,False
piyushforensics,PJBrizzle,1,trump,True,False
piyushforensics,RandomTheGuy_,2,trump,True,False
piyushforensics,ShieldsClips,1,trump,True,False
piyushforensics,Uvra66,1,trump,True,False
piyushforensics,Vickhawkkens,1,trump,True,False
piyushforensics,YetisSemati,1,trump,True,False
piyushforensics,YourAnonNews,1,trump,True,False
piyushforensics,___Khonshu___,1,trump,True,False
piyushforensics,_iamblakeley,1,trump,True,False
piyushforensics,abozul93,1,trump,True,True
piyushforensics,ayoobe60,1,trump,True,False
piyushforensics,eric_c_anderson,1,trump,True,False
piyushforensics,iamshalabhkumar,1,trump,True,False
piyushforensics,manlio_ros87270,1,trump,True,False
piyushforensics,ogzfb07,1,trump,True,False
piyushforensics,rockpipe,1,trump,True,True
piyushforensics,tweet4Anna_NAFO,1,trump,True,False
piyushforensics,yousefiaa,1,trump,True,False
piyushforensics,yvonneridley,1,trump,True,False
pjam57,data_republican,1,aoc,True,False
pjk101408,DLompoc,1,trump,True,True
pjk101408,FNRJ123,1,trump,True,False
pjk101408,LyngeRobert,1,trump,True,False
pjk101408,Mearii18551901,1,trump,True,False
pjk101408,Rechacho1,1,trump,True,False
pjk101408,RobynMi43796472,2,trump,True,False
pjk101408,Ryguld,1,trump,True,False
pjk101408,SchwarmDean,1,trump,True,True
